UserID,CheckIn,LocationFrequency,ActivityTime,Cluster,Venue ID,Venue category ID,Venue category name,Latitude,Longitude,Timezone offset in minutes,UTC time
12,309,99,21,1,4c83ada9d4e237044eae7288,4bf58dd8d48988d148941735,Donut Shop,40.70292766,-73.80001545,-240,Mon Apr 16 11:22:54 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70216749,-73.80146071,-240,Tue Apr 17 11:25:56 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75778225,-73.82794674,-240,Tue Apr 17 22:14:25 +0000 2012
12,309,99,21,1,4a2c6356f964a52057971fe3,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.76198471,-73.83173755,-240,Tue Apr 17 22:49:56 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75778225,-73.82794674,-240,Wed Apr 18 22:26:35 +0000 2012
12,309,99,21,1,4c583966d12a20a1647168bd,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.764123,-73.828082,-240,Wed Apr 18 22:38:12 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.764016,-73.82947598,-240,Thu Apr 19 23:19:27 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70216749,-73.80146071,-240,Fri Apr 20 11:07:40 +0000 2012
12,309,99,21,1,412bd680f964a520a20c1fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.71732496,-73.99836888,-240,Sat Apr 21 00:22:28 +0000 2012
12,309,99,21,1,4b7e9caaf964a52060f52fe3,4bf58dd8d48988d1f6931735,General Travel,40.7141721,-73.99654971,-240,Sat Apr 21 01:58:25 +0000 2012
12,309,99,21,1,4a19aaebf964a520307a1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75811474,-73.82963978,-240,Sat Apr 21 10:39:28 +0000 2012
12,309,99,21,1,4b9301d7f964a5204c2e34e3,4bf58dd8d48988d145941735,Chinese Restaurant,40.60180286,-73.99324991,-240,Sat Apr 21 18:19:24 +0000 2012
12,309,99,21,1,4ecffd6c5c5c9528f8c31dbb,4bf58dd8d48988d162941735,Other Great Outdoors,40.7756712,-73.8241099,-240,Sun Apr 22 18:25:21 +0000 2012
12,309,99,21,1,4b085910f964a520b90923e3,4bf58dd8d48988d1f6941735,Department Store,40.78292986,-73.83085012,-240,Sun Apr 22 19:46:00 +0000 2012
12,309,99,21,1,4a92a28ff964a520451d20e3,4bf58dd8d48988d1f6941735,Department Store,40.78322232,-73.8334465,-240,Sun Apr 22 20:10:52 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Sun Apr 22 20:49:52 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75785083,-73.82830285,-240,Mon Apr 23 23:04:15 +0000 2012
12,309,99,21,1,4ba52bfef964a5205de738e3,4bf58dd8d48988d16a941735,Bakery,40.76083987,-73.83064052,-240,Tue Apr 24 22:46:32 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70216749,-73.80146071,-240,Wed Apr 25 11:24:22 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75785083,-73.82830285,-240,Wed Apr 25 22:45:38 +0000 2012
12,309,99,21,1,4ba52bfef964a5205de738e3,4bf58dd8d48988d16a941735,Bakery,40.76083987,-73.83064052,-240,Wed Apr 25 23:11:59 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Wed Apr 25 23:54:51 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70216749,-73.80146071,-240,Thu Apr 26 10:50:43 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70216749,-73.80146071,-240,Fri Apr 27 11:38:07 +0000 2012
12,309,99,21,1,49ebc34cf964a52024671fe3,4bf58dd8d48988d145941735,Chinese Restaurant,40.71580982,-73.99629147,-240,Fri Apr 27 22:22:58 +0000 2012
12,309,99,21,1,4a19aaebf964a520307a1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75811474,-73.82963978,-240,Sat Apr 28 10:44:14 +0000 2012
12,309,99,21,1,3fd66200f964a52099e61ee3,4bf58dd8d48988d145941735,Chinese Restaurant,40.718391,-73.998476,-240,Sat Apr 28 18:15:58 +0000 2012
12,309,99,21,1,4a19b507f964a520347a1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.71809032,-73.99999866,-240,Sat Apr 28 18:42:43 +0000 2012
12,309,99,21,1,4bb7ef83314e9521eef3479d,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.60502751,-73.98041169,-240,Sun Apr 29 00:31:08 +0000 2012
12,309,99,21,1,49ec815af964a52063671fe3,4bf58dd8d48988d108941735,Dumpling Restaurant,40.64197957,-74.00246859,-240,Sun Apr 29 15:59:08 +0000 2012
12,309,99,21,1,4a9e7e1af964a5204c3a20e3,4bf58dd8d48988d1f6941735,Department Store,40.68430927,-73.97653194,-240,Sun Apr 29 17:17:14 +0000 2012
12,309,99,21,1,4cded9647e2e236aaadc811b,4bf58dd8d48988d118951735,Food & Drink Shop,40.6456292,-73.91385392,-240,Sun Apr 29 18:39:46 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Sun Apr 29 21:24:42 +0000 2012
12,309,99,21,1,412e7980f964a520fd0c1fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.720288,-73.99952352,-240,Tue May 01 22:39:15 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70216749,-73.80146071,-240,Thu May 03 10:59:45 +0000 2012
12,309,99,21,1,4a2c6356f964a52057971fe3,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.76187648,-73.83145612,-240,Thu May 03 23:21:26 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Thu May 03 23:48:39 +0000 2012
12,309,99,21,1,43bba61df964a520eb2c1fe3,4bf58dd8d48988d118951735,Food & Drink Shop,40.73485229,-73.99108529,-240,Fri May 04 20:44:33 +0000 2012
12,309,99,21,1,4a3ffdc5f964a5202da41fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.73709857,-73.99039768,-240,Fri May 04 22:09:42 +0000 2012
12,309,99,21,1,4b5b6cdaf964a52012fd28e3,4bf58dd8d48988d1c5941735,Sandwich Place,40.718939,-73.9961493,-240,Fri May 04 23:31:16 +0000 2012
12,309,99,21,1,460d4b1ef964a52004451fe3,4bf58dd8d48988d118951735,Food & Drink Shop,40.723955,-73.991829,-240,Sat May 05 00:43:45 +0000 2012
12,309,99,21,1,4b7e9caaf964a52060f52fe3,4bf58dd8d48988d1f6931735,General Travel,40.7141721,-73.99654971,-240,Sat May 05 01:36:19 +0000 2012
12,309,99,21,1,4a19aaebf964a520307a1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75811474,-73.82963978,-240,Sat May 05 10:43:20 +0000 2012
12,309,99,21,1,49e7ce15f964a5201d651fe3,4bf58dd8d48988d17f941735,Movie Theater,40.71486942,-74.01538907,-240,Sat May 05 18:19:26 +0000 2012
12,309,99,21,1,4adcda72f964a520504521e3,4bf58dd8d48988d142941735,Asian Restaurant,40.5995839,-73.98979509,-240,Sun May 06 17:24:38 +0000 2012
12,309,99,21,1,4c11634d416620a13803d9e4,4bf58dd8d48988d118951735,Food & Drink Shop,40.60488637,-73.9782193,-240,Sun May 06 18:52:14 +0000 2012
12,309,99,21,1,4a19aaebf964a520307a1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75811474,-73.82963978,-240,Sun May 06 20:21:12 +0000 2012
12,309,99,21,1,4b6df4bbf964a520d19e2ce3,4bf58dd8d48988d118951735,Food & Drink Shop,40.7615016,-73.83059457,-240,Sun May 06 21:01:32 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Sun May 06 21:19:29 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75785083,-73.82830285,-240,Mon May 07 21:58:05 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75785083,-73.82830285,-240,Mon May 07 21:58:05 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70216749,-73.80146071,-240,Tue May 08 10:59:31 +0000 2012
12,309,99,21,1,4a2c6356f964a52057971fe3,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.76187648,-73.83145612,-240,Tue May 08 22:47:50 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Tue May 08 23:41:33 +0000 2012
12,309,99,21,1,4c583966d12a20a1647168bd,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.764123,-73.828082,-240,Wed May 09 00:13:32 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70192245,-73.80181113,-240,Wed May 09 10:56:09 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75785083,-73.82830285,-240,Wed May 09 22:54:13 +0000 2012
12,309,99,21,1,4ca7b3b7931bb60ca941a0e2,4bf58dd8d48988d145941735,Chinese Restaurant,40.75824391,-73.82911271,-240,Wed May 09 23:03:27 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Fri May 11 11:16:15 +0000 2012
12,309,99,21,1,412e7980f964a520fd0c1fe3,4bf58dd8d48988d149941735,Thai Restaurant,40.720288,-73.99952352,-240,Fri May 11 22:33:36 +0000 2012
12,309,99,21,1,4a19aaebf964a520307a1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75811474,-73.82963978,-240,Sat May 12 10:53:43 +0000 2012
12,309,99,21,1,4a8d9afef964a520351020e3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.71654555,-73.9986386,-240,Sat May 12 18:59:42 +0000 2012
12,309,99,21,1,4b79a8d0f964a52030092fe3,4bf58dd8d48988d16a941735,Bakery,40.71645155,-73.99886815,-240,Sat May 12 19:37:11 +0000 2012
12,309,99,21,1,4bb7ef83314e9521eef3479d,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.60502751,-73.98041169,-240,Sun May 13 01:10:53 +0000 2012
12,309,99,21,1,4c82853a74d7b60c771881d8,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.75834663,-73.83153078,-240,Sun May 13 17:32:40 +0000 2012
12,309,99,21,1,4b085910f964a520b90923e3,4bf58dd8d48988d1f6941735,Department Store,40.78292986,-73.83085012,-240,Sun May 13 18:37:22 +0000 2012
12,309,99,21,1,4a92a28ff964a520451d20e3,4bf58dd8d48988d1f6941735,Department Store,40.78322232,-73.8334465,-240,Sun May 13 19:37:23 +0000 2012
12,309,99,21,1,4a19aaebf964a520307a1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75811474,-73.82963978,-240,Sun May 13 20:28:08 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Sun May 13 21:09:29 +0000 2012
12,309,99,21,1,4c583966d12a20a1647168bd,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.764123,-73.828082,-240,Sun May 13 22:22:13 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Mon May 14 10:57:30 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75785083,-73.82830285,-240,Mon May 14 22:31:48 +0000 2012
12,309,99,21,1,4ba52bfef964a5205de738e3,4bf58dd8d48988d16a941735,Bakery,40.76081233,-73.83064052,-240,Mon May 14 22:58:42 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Tue May 15 11:33:56 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Tue May 15 23:09:22 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Wed May 16 12:47:12 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75782225,-73.82802715,-240,Wed May 16 22:36:24 +0000 2012
12,309,99,21,1,4c583966d12a20a1647168bd,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.764123,-73.828082,-240,Wed May 16 23:01:49 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Thu May 17 10:54:05 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Thu May 17 23:28:36 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Fri May 18 11:11:13 +0000 2012
12,309,99,21,1,4e3c89c8aeb73139a16d84ee,4bf58dd8d48988d1dc931735,Tea Room,40.717854,-74.000208,-240,Sat May 19 00:37:29 +0000 2012
12,309,99,21,1,49d55b3bf964a5208d5c1fe3,4bf58dd8d48988d16a941735,Bakery,40.715573,-73.997995,-240,Sat May 19 00:58:55 +0000 2012
12,309,99,21,1,4b7e9caaf964a52060f52fe3,4bf58dd8d48988d1f6931735,General Travel,40.7141721,-73.99654971,-240,Sat May 19 01:08:09 +0000 2012
12,309,99,21,1,4a19aaebf964a520307a1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75811474,-73.82963978,-240,Sat May 19 10:42:11 +0000 2012
12,309,99,21,1,4a19aaebf964a520307a1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75811474,-73.82963978,-240,Sat May 19 10:43:00 +0000 2012
12,309,99,21,1,4c2a8ab6ae6820a16d811643,4bf58dd8d48988d1ca941735,Pizza Place,40.60039955,-73.991204,-240,Sat May 19 18:28:45 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Mon May 21 11:03:50 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Tue May 22 11:44:27 +0000 2012
12,309,99,21,1,4dbf3d770cb6f21c126efbac,4bf58dd8d48988d118951735,Food & Drink Shop,40.7593833,-73.82947391,-240,Wed May 23 22:35:12 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Fri May 25 13:10:11 +0000 2012
12,309,99,21,1,4b7e9caaf964a52060f52fe3,4bf58dd8d48988d1f6931735,General Travel,40.7141721,-73.99654971,-240,Sat May 26 01:42:29 +0000 2012
12,309,99,21,1,4a96d247f964a5201d2720e3,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.68141,-73.96718,-240,Sat May 26 23:19:55 +0000 2012
12,309,99,21,1,4c6486aee0c4be9adece8558,4bf58dd8d48988d1f6941735,Department Store,40.68141612,-73.95714922,-240,Sat May 26 23:42:50 +0000 2012
12,309,99,21,1,4fb81f5ae4b0c241c411cc83,4bf58dd8d48988d1dc931735,Tea Room,40.602004,-73.994322,-240,Sun May 27 01:43:18 +0000 2012
12,309,99,21,1,4c6486aee0c4be9adece8558,4bf58dd8d48988d1f6941735,Department Store,40.68141612,-73.95714922,-240,Sun May 27 23:21:08 +0000 2012
12,309,99,21,1,4c326b9fa0ced13ac126156e,4bf58dd8d48988d111941735,Japanese Restaurant,40.604024,-73.997451,-240,Mon May 28 17:02:28 +0000 2012
12,309,99,21,1,4b242ae5f964a520b76224e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.60486403,-73.99864434,-240,Mon May 28 17:41:31 +0000 2012
12,309,99,21,1,4c11634d416620a13803d9e4,4bf58dd8d48988d118951735,Food & Drink Shop,40.60488637,-73.9782193,-240,Mon May 28 23:00:41 +0000 2012
12,309,99,21,1,4adcda72f964a520504521e3,4bf58dd8d48988d142941735,Asian Restaurant,40.5995839,-73.98979509,-240,Tue May 29 00:56:56 +0000 2012
12,309,99,21,1,4b6c5c9cf964a520b2332ce3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76901869,-73.83484482,-240,Tue May 29 23:06:30 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Wed May 30 00:35:51 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Fri Jun 01 11:05:34 +0000 2012
12,309,99,21,1,4b1afec2f964a5200df623e3,4bf58dd8d48988d156941735,Malaysian Restaurant,40.60014219,-73.99110357,-240,Sun Jun 03 01:30:12 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Sun Jun 03 19:44:42 +0000 2012
12,309,99,21,1,4c583966d12a20a1647168bd,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.764123,-73.828082,-240,Sun Jun 03 22:40:28 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Mon Jun 04 11:11:14 +0000 2012
12,309,99,21,1,4ba52bfef964a5205de738e3,4bf58dd8d48988d16a941735,Bakery,40.76081233,-73.83064052,-240,Mon Jun 04 23:07:04 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Tue Jun 05 10:39:26 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Wed Jun 06 10:44:54 +0000 2012
12,309,99,21,1,4c583966d12a20a1647168bd,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.764123,-73.828082,-240,Wed Jun 06 23:43:00 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Thu Jun 07 10:52:36 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Fri Jun 08 11:29:03 +0000 2012
12,309,99,21,1,412bd680f964a520a20c1fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.71732496,-73.99836888,-240,Sat Jun 09 00:06:53 +0000 2012
12,309,99,21,1,4a19aaebf964a520307a1fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.75811474,-73.82963978,-240,Sat Jun 09 10:53:07 +0000 2012
12,309,99,21,1,4bc7b1688b7c9c747d0437cf,4bf58dd8d48988d145941735,Chinese Restaurant,40.60508536,-73.97998699,-240,Sat Jun 09 20:11:42 +0000 2012
12,309,99,21,1,4a663fe9f964a5204ac81fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.72693529,-74.00015934,-240,Sat Jun 09 22:16:06 +0000 2012
12,309,99,21,1,43dd08fff964a520a62e1fe3,4bf58dd8d48988d1f3941735,Toy / Game Store,40.72516105,-73.99965763,-240,Sat Jun 09 23:11:32 +0000 2012
12,309,99,21,1,4bb92a9453649c74dacb47fb,4bf58dd8d48988d156941735,Malaysian Restaurant,40.71575109,-73.99661858,-240,Sun Jun 10 00:29:05 +0000 2012
12,309,99,21,1,4b6625e5f964a52052162be3,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.59296307,-73.95000324,-240,Sun Jun 10 18:38:49 +0000 2012
12,309,99,21,1,4b53672bf964a520199b27e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.76396261,-73.8291242,-240,Sun Jun 10 22:04:11 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Mon Jun 11 10:57:32 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75782225,-73.82802715,-240,Mon Jun 11 22:33:56 +0000 2012
12,309,99,21,1,4ba52bfef964a5205de738e3,4bf58dd8d48988d16a941735,Bakery,40.76081233,-73.83064052,-240,Mon Jun 11 22:59:08 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Tue Jun 12 11:01:00 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75782225,-73.82802715,-240,Tue Jun 12 22:32:30 +0000 2012
12,309,99,21,1,4cd95a235e1b721e58b23ed9,4bf58dd8d48988d143941735,Breakfast Spot,40.70647544,-73.80270726,-240,Wed Jun 13 10:59:00 +0000 2012
12,309,99,21,1,4ba3bc00f964a520a85938e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.75782225,-73.82802715,-240,Wed Jun 13 22:38:36 +0000 2012
