Unnamed: 0,User ID,Location Frequency,Activity,Main Activity Time,Cluster,Unnamed: 0.1,Venue ID,Venue category ID,Venue category name,Latitude,Longitude,Timezone offset in minutes,UTC time
162,7,83,4,0,1,3611,4a67b65ff964a520f2c91fe3,4bf58dd8d48988d16c941735,Burger Joint,40.78844973,-73.94887269,-240,Sat Apr 07 17:17:15 +0000 2012
163,7,83,4,0,1,3797,4a8cc1d4f964a520130f20e3,4bf58dd8d48988d114951735,Bookstore,40.73316247,-73.99104044,-240,Sat Apr 07 18:51:08 +0000 2012
164,7,83,4,0,1,3995,4cf1628f1d18a1434b0253ec,4bf58dd8d48988d1fe931735,Bus Station,40.713962,-73.991883,-240,Sat Apr 07 20:15:31 +0000 2012
165,7,83,4,0,1,6718,4d7511de170ab1f70edcfc94,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.77787135,-73.95476139,-240,Mon Apr 09 16:31:15 +0000 2012
166,7,83,4,0,1,7027,4c2fa71309a99c7413e30a2a,4bf58dd8d48988d118951735,Food & Drink Shop,40.77191392,-73.95900894,-240,Mon Apr 09 18:57:29 +0000 2012
167,7,83,4,0,1,7425,4b490700f964a520ab6226e3,4bf58dd8d48988d119951735,Food & Drink Shop,40.772891,-73.958314,-240,Mon Apr 09 22:29:54 +0000 2012
168,7,83,4,0,1,7515,4be325cecbdbef3b4f8a60d8,4bf58dd8d48988d172941735,Post Office,40.80159565,-73.94871712,-240,Mon Apr 09 23:14:20 +0000 2012
169,7,83,4,0,1,9618,4eb0d7bc4fc6015c82ea1c3e,4bf58dd8d48988d1e0931735,Coffee Shop,40.81009017,-73.94326687,-240,Wed Apr 11 13:16:19 +0000 2012
170,7,83,4,0,1,9690,4db34ab74df05e5aaac84e9b,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.77130228,-73.96158038,-240,Wed Apr 11 13:55:10 +0000 2012
171,7,83,4,0,1,10567,4a68933bf964a52094ca1fe3,4bf58dd8d48988d103951735,Clothing Store,40.72459189,-73.99714708,-240,Wed Apr 11 23:09:30 +0000 2012
172,7,83,4,0,1,10814,4e4da6e52271a1bdc3c62167,4bf58dd8d48988d110941735,Italian Restaurant,40.726536,-74.002342,-240,Thu Apr 12 00:49:00 +0000 2012
173,7,83,4,0,1,12444,49db5a73f964a520cb5e1fe3,4bf58dd8d48988d10f941735,Indian Restaurant,40.74267,-73.98247928,-240,Thu Apr 12 22:46:55 +0000 2012
174,7,83,4,0,1,12523,4d892d0376e1236aa9c0ff42,4bf58dd8d48988d104951735,Clothing Store,40.74286346,-73.98241467,-240,Thu Apr 12 23:14:37 +0000 2012
175,7,83,4,0,1,13525,4eb0d7bc4fc6015c82ea1c3e,4bf58dd8d48988d1e0931735,Coffee Shop,40.81009017,-73.94326687,-240,Fri Apr 13 13:24:30 +0000 2012
176,7,83,4,0,1,14743,440bdf9cf964a52079301fe3,4bf58dd8d48988d17e941735,Movie Theater,40.77364926,-73.98402163,-240,Sat Apr 14 00:06:54 +0000 2012
177,7,83,4,0,1,14764,440bdf9cf964a52079301fe3,4bf58dd8d48988d17e941735,Movie Theater,40.77364926,-73.98402163,-240,Sat Apr 14 00:14:30 +0000 2012
178,7,83,4,0,1,15581,4b6b1065f964a5204ff02be3,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.773045,-73.962333,-240,Sat Apr 14 14:09:51 +0000 2012
179,7,83,4,0,1,15670,4db34ab74df05e5aaac84e9b,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.77130228,-73.96158038,-240,Sat Apr 14 15:07:56 +0000 2012
180,7,83,4,0,1,16922,4a67b65ff964a520f2c91fe3,4bf58dd8d48988d16c941735,Burger Joint,40.78844973,-73.94887269,-240,Sun Apr 15 00:12:34 +0000 2012
181,7,83,4,0,1,17686,4ef4c5b099111bd0a9b8e9c2,4bf58dd8d48988d1e0931735,Coffee Shop,40.77211113,-73.96095474,-240,Sun Apr 15 14:25:51 +0000 2012
182,7,83,4,0,1,17875,4c2fa71309a99c7413e30a2a,4bf58dd8d48988d118951735,Food & Drink Shop,40.77191392,-73.95900894,-240,Sun Apr 15 16:15:43 +0000 2012
183,7,83,4,0,1,18018,4a070d7ef964a52020731fe3,4bf58dd8d48988d1e0941735,Harbor / Marina,40.77403374,-73.96684885,-240,Sun Apr 15 17:27:06 +0000 2012
184,7,83,4,0,1,18838,4cc2ff0682388cfa2c686435,4bf58dd8d48988d13b941735,School,40.79336765,-73.94829806,-240,Mon Apr 16 11:49:04 +0000 2012
185,7,83,4,0,1,18903,4e4b34e3814d52398af27a92,4bf58dd8d48988d176941735,Gym / Fitness Center,40.80927,-73.94907117,-240,Mon Apr 16 12:14:20 +0000 2012
186,7,83,4,0,1,18910,4e4b34e3814d52398af27a92,4bf58dd8d48988d176941735,Gym / Fitness Center,40.80927,-73.94907117,-240,Mon Apr 16 12:16:44 +0000 2012
187,7,83,4,0,1,19966,4ef4c5b099111bd0a9b8e9c2,4bf58dd8d48988d1e0931735,Coffee Shop,40.77211113,-73.96095474,-240,Mon Apr 16 20:42:29 +0000 2012
188,7,83,4,0,1,20318,4cc2ff0682388cfa2c686435,4bf58dd8d48988d13b941735,School,40.79367378,-73.94884338,-240,Tue Apr 17 11:45:54 +0000 2012
189,7,83,4,0,1,20378,4e4b34e3814d52398af27a92,4bf58dd8d48988d176941735,Gym / Fitness Center,40.80927,-73.94907117,-240,Tue Apr 17 12:10:06 +0000 2012
190,7,83,4,0,1,20705,4c2fa71309a99c7413e30a2a,4bf58dd8d48988d118951735,Food & Drink Shop,40.77191392,-73.95900894,-240,Tue Apr 17 14:02:52 +0000 2012
191,7,83,4,0,1,22051,4e4b34e3814d52398af27a92,4bf58dd8d48988d176941735,Gym / Fitness Center,40.80927,-73.94907117,-240,Wed Apr 18 01:23:35 +0000 2012
192,7,83,4,0,1,22354,4eb0d7bc4fc6015c82ea1c3e,4bf58dd8d48988d1e0931735,Coffee Shop,40.81009017,-73.94326687,-240,Wed Apr 18 13:14:46 +0000 2012
193,7,83,4,0,1,23554,4a242c9af964a520fb7d1fe3,4bf58dd8d48988d1f8941735,Furniture / Home Store,40.72553593,-73.996785,-240,Wed Apr 18 23:12:54 +0000 2012
194,7,83,4,0,1,23623,44e39280f964a52045371fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.72645384,-73.99859548,-240,Wed Apr 18 23:34:18 +0000 2012
195,7,83,4,0,1,24476,4cc2ff0682388cfa2c686435,4bf58dd8d48988d13b941735,School,40.79367378,-73.94884338,-240,Thu Apr 19 12:20:27 +0000 2012
196,7,83,4,0,1,24610,4c2fa71309a99c7413e30a2a,4bf58dd8d48988d118951735,Food & Drink Shop,40.77191392,-73.95900894,-240,Thu Apr 19 13:08:25 +0000 2012
197,7,83,4,0,1,24616,4ef4c5b099111bd0a9b8e9c2,4bf58dd8d48988d1e0931735,Coffee Shop,40.77211113,-73.96095474,-240,Thu Apr 19 13:10:11 +0000 2012
198,7,83,4,0,1,25574,4cae5172cbab236a20768f73,4bf58dd8d48988d136941735,Theater,40.6867074,-73.97777081,-240,Thu Apr 19 23:49:08 +0000 2012
199,7,83,4,0,1,25937,4bea9f4a61aca5933eeb8300,4bf58dd8d48988d110941735,Italian Restaurant,40.73800181,-74.00428538,-240,Fri Apr 20 02:41:38 +0000 2012
200,7,83,4,0,1,26506,4cc2ff0682388cfa2c686435,4bf58dd8d48988d13b941735,School,40.79343424,-73.94870561,-240,Fri Apr 20 12:29:48 +0000 2012
201,7,83,4,0,1,26626,4ef4c5b099111bd0a9b8e9c2,4bf58dd8d48988d1e0931735,Coffee Shop,40.77211113,-73.96095474,-240,Fri Apr 20 13:07:48 +0000 2012
202,7,83,4,0,1,27247,4e6e8d177d8b6c5625c019bc,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.77384687,-73.95948887,-240,Fri Apr 20 18:19:24 +0000 2012
203,7,83,4,0,1,28072,3fd66200f964a5201ee51ee3,4bf58dd8d48988d116941735,Bar,40.728156,-73.98126204,-240,Sat Apr 21 02:49:13 +0000 2012
204,7,83,4,0,1,28580,4b4f8980f964a5207e0a27e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.73800501,-74.0043485,-240,Sat Apr 21 12:46:43 +0000 2012
205,7,83,4,0,1,30306,49de0156f964a52021601fe3,4bf58dd8d48988d129951735,Train Station,40.80514464,-73.939147,-240,Sun Apr 22 11:51:00 +0000 2012
206,7,83,4,0,1,30584,4a99901df964a520162f20e3,4bf58dd8d48988d16a941735,Bakery,40.803423,-73.952767,-240,Sun Apr 22 15:40:27 +0000 2012
207,7,83,4,0,1,30749,4b2c0121f964a52061bf24e3,4bf58dd8d48988d127951735,Arts & Crafts Store,40.78345,-73.979015,-240,Sun Apr 22 17:16:55 +0000 2012
208,7,83,4,0,1,30867,4d348824c75a6ea8276120ae,4bf58dd8d48988d164941735,Plaza,40.83437746,-73.93871172,-240,Sun Apr 22 18:26:27 +0000 2012
209,7,83,4,0,1,30914,4eb0d7bc4fc6015c82ea1c3e,4bf58dd8d48988d1e0931735,Coffee Shop,40.81009017,-73.94326687,-240,Sun Apr 22 18:55:56 +0000 2012
210,7,83,4,0,1,31136,49cab6e1f964a520d6581fe3,4bf58dd8d48988d145941735,Chinese Restaurant,40.80783255,-73.96386427,-240,Sun Apr 22 21:49:56 +0000 2012
211,7,83,4,0,1,31928,4cc2ff0682388cfa2c686435,4bf58dd8d48988d13b941735,School,40.79343424,-73.94870561,-240,Mon Apr 23 11:53:34 +0000 2012
212,7,83,4,0,1,34135,4cc2ff0682388cfa2c686435,4bf58dd8d48988d13b941735,School,40.79343424,-73.94870561,-240,Tue Apr 24 12:45:49 +0000 2012
213,7,83,4,0,1,34864,49ef4c99f964a52092681fe3,4bf58dd8d48988d1dd931735,Soup Place,40.774626,-73.959236,-240,Tue Apr 24 19:23:55 +0000 2012
214,7,83,4,0,1,35743,4e4b34e3814d52398af27a92,4bf58dd8d48988d176941735,Gym / Fitness Center,40.80927,-73.94907117,-240,Wed Apr 25 13:17:26 +0000 2012
215,7,83,4,0,1,35937,4ef4c5b099111bd0a9b8e9c2,4bf58dd8d48988d1e0931735,Coffee Shop,40.77211113,-73.96095474,-240,Wed Apr 25 14:51:52 +0000 2012
216,7,83,4,0,1,37852,4a95cf86f964a520c92420e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.79409,-73.96717,-240,Thu Apr 26 12:57:36 +0000 2012
217,7,83,4,0,1,37899,4ae2efbbf964a520b78f21e3,4bf58dd8d48988d127951735,Arts & Crafts Store,40.79483545,-73.96598274,-240,Thu Apr 26 13:12:20 +0000 2012
218,7,83,4,0,1,38354,4cc2ff0682388cfa2c686435,4bf58dd8d48988d13b941735,School,40.79343424,-73.94870561,-240,Fri Apr 27 11:58:11 +0000 2012
219,7,83,4,0,1,39789,4e4b34e3814d52398af27a92,4bf58dd8d48988d176941735,Gym / Fitness Center,40.80927,-73.94907117,-240,Fri Apr 27 23:30:05 +0000 2012
220,7,83,4,0,1,40817,4d0e20a1bdbfa35d365e6d72,4bf58dd8d48988d110951735,Salon / Barbershop,40.80018136,-73.9452787,-240,Sat Apr 28 14:18:41 +0000 2012
221,7,83,4,0,1,41773,4b80389ff964a520e95d30e3,4bf58dd8d48988d10c941735,French Restaurant,40.8143662,-73.94441766,-240,Sat Apr 28 22:20:21 +0000 2012
222,7,83,4,0,1,42146,4a7dff4df964a52091f01fe3,4bf58dd8d48988d117941735,Beer Garden,40.74055798,-74.00777996,-240,Sun Apr 29 01:07:49 +0000 2012
223,7,83,4,0,1,43374,4c784d18566db60ccc3f410e,4f2a25ac4b909258e854f55f,Neighborhood,40.6793118,-73.99719,-240,Sun Apr 29 18:27:35 +0000 2012
224,7,83,4,0,1,43631,4f728caae4b02c6aee87f66f,4bf58dd8d48988d1d0941735,Dessert Shop,40.67929277,-73.99570611,-240,Sun Apr 29 20:40:31 +0000 2012
225,7,83,4,0,1,44897,4f6a68d3e4b0bcd825b81f85,4bf58dd8d48988d1c4941735,Restaurant,40.80830022,-73.94510649,-240,Wed May 02 02:08:42 +0000 2012
226,7,83,4,0,1,45694,4aa3ed73f964a520604420e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.79096987,-73.94705147,-240,Thu May 03 12:46:19 +0000 2012
227,7,83,4,0,1,45984,4cc2ff0682388cfa2c686435,4bf58dd8d48988d13b941735,School,40.79367378,-73.94887208,-240,Thu May 03 14:55:12 +0000 2012
228,7,83,4,0,1,46422,4b1d775bf964a520eb1024e3,503287a291d4c4b30a586d65,Financial or Legal Service,40.774406,-73.959846,-240,Thu May 03 18:32:05 +0000 2012
229,7,83,4,0,1,46450,4ef4c5b099111bd0a9b8e9c2,4bf58dd8d48988d1e0931735,Coffee Shop,40.77211113,-73.96095474,-240,Thu May 03 18:47:33 +0000 2012
230,7,83,4,0,1,47217,4e4b34e3814d52398af27a92,4bf58dd8d48988d176941735,Gym / Fitness Center,40.80927,-73.94907117,-240,Fri May 04 00:57:16 +0000 2012
231,7,83,4,0,1,47944,4aa3ed73f964a520604420e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.79096987,-73.94705147,-240,Fri May 04 12:47:44 +0000 2012
232,7,83,4,0,1,48449,49ef4c99f964a52092681fe3,4bf58dd8d48988d1dd931735,Soup Place,40.774626,-73.959236,-240,Fri May 04 16:36:23 +0000 2012
233,7,83,4,0,1,49032,4ace59d0f964a5200ad020e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.774111,-73.959546,-240,Fri May 04 21:22:29 +0000 2012
234,7,83,4,0,1,49243,4c89681b9ef0224bb1e9517b,4bf58dd8d48988d1e2931735,Art Gallery,40.77481616,-73.96447895,-240,Fri May 04 22:47:01 +0000 2012
235,7,83,4,0,1,49448,4e2fd522c65b80dfd8448edf,4bf58dd8d48988d116941735,Bar,40.745478,-73.97781,-240,Sat May 05 00:08:48 +0000 2012
236,7,83,4,0,1,50252,4a43bd40f964a520bfa61fe3,4bf58dd8d48988d1df941735,Bridge,40.75673368,-73.95445704,-240,Sat May 05 11:56:39 +0000 2012
237,7,83,4,0,1,51617,4b24719bf964a520956724e3,4bf58dd8d48988d119951735,Food & Drink Shop,40.80738951,-73.95288441,-240,Sat May 05 23:55:34 +0000 2012
238,7,83,4,0,1,52118,4f728caae4b02c6aee87f66f,4bf58dd8d48988d1d0941735,Dessert Shop,40.67929277,-73.99570611,-240,Sun May 06 19:38:46 +0000 2012
239,7,83,4,0,1,52570,42d1b680f964a5200b261fe3,4bf58dd8d48988d154941735,Cuban Restaurant,40.68647961,-73.97434294,-240,Sun May 06 23:43:29 +0000 2012
240,7,83,4,0,1,53211,4cc2ff0682388cfa2c686435,4bf58dd8d48988d13b941735,School,40.79367378,-73.94887208,-240,Mon May 07 11:52:54 +0000 2012
241,7,83,4,0,1,53302,4a95cf86f964a520c92420e3,4bf58dd8d48988d118951735,Food & Drink Shop,40.79409,-73.96717,-240,Mon May 07 12:27:14 +0000 2012
242,7,83,4,0,1,53425,4ae2efbbf964a520b78f21e3,4bf58dd8d48988d127951735,Arts & Crafts Store,40.79483545,-73.96598274,-240,Mon May 07 13:12:24 +0000 2012
243,7,83,4,0,1,54310,4e6e8d177d8b6c5625c019bc,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.77384687,-73.95948887,-240,Mon May 07 20:46:25 +0000 2012
244,7,83,4,0,1,54929,4e4b34e3814d52398af27a92,4bf58dd8d48988d176941735,Gym / Fitness Center,40.80927,-73.94907117,-240,Tue May 08 13:19:08 +0000 2012
245,7,83,4,0,1,55131,4ca66eec5a1e952129d98ace,4bf58dd8d48988d103951735,Clothing Store,40.77843897,-73.95451458,-240,Tue May 08 14:41:41 +0000 2012
246,7,83,4,0,1,55327,49ef4c99f964a52092681fe3,4bf58dd8d48988d1dd931735,Soup Place,40.774626,-73.959236,-240,Tue May 08 16:30:44 +0000 2012
247,7,83,4,0,1,55674,4ef4c5b099111bd0a9b8e9c2,4bf58dd8d48988d1e0931735,Coffee Shop,40.77211113,-73.96095474,-240,Tue May 08 19:13:02 +0000 2012
248,7,83,4,0,1,57002,4a9153c7f964a520ea1920e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.79884023,-73.94136535,-240,Wed May 09 12:08:46 +0000 2012
249,7,83,4,0,1,57043,4cc2ff0682388cfa2c686435,4bf58dd8d48988d13b941735,School,40.79367378,-73.94887208,-240,Wed May 09 12:16:49 +0000 2012
250,7,83,4,0,1,57226,4eb0d7bc4fc6015c82ea1c3e,4bf58dd8d48988d1e0931735,Coffee Shop,40.81009017,-73.94326687,-240,Wed May 09 13:26:10 +0000 2012
251,7,83,4,0,1,58304,4e4b34e3814d52398af27a92,4bf58dd8d48988d176941735,Gym / Fitness Center,40.80927,-73.94907117,-240,Thu May 10 00:46:30 +0000 2012
252,7,83,4,0,1,58478,49ef4c99f964a52092681fe3,4bf58dd8d48988d1dd931735,Soup Place,40.774626,-73.959236,-240,Thu May 10 17:10:46 +0000 2012
253,7,83,4,0,1,59031,4ba2adb2f964a5204f0f38e3,4bf58dd8d48988d14e941735,American Restaurant,40.80179056,-73.9573431,-240,Thu May 10 22:25:00 +0000 2012
254,7,83,4,0,1,59340,4d573d8aa747b60cc83b332b,4bf58dd8d48988d110941735,Italian Restaurant,40.80502758,-73.954893,-240,Fri May 11 00:30:29 +0000 2012
255,7,83,4,0,1,60080,4eb0d7bc4fc6015c82ea1c3e,4bf58dd8d48988d1e0931735,Coffee Shop,40.81009017,-73.94326687,-240,Fri May 11 12:18:37 +0000 2012
